series_id,series_name,brand,category,in_model_cohort,row_months,raw_positive_months,repaired_positive_months,raw_first_positive_date,raw_last_positive_date,repaired_first_positive_date,repaired_last_positive_date,prelaunch_zero_months,internal_zero_months,longest_internal_zero_run,trailing_zero_months,raw_train_positive_months,raw_test_sales,repaired_test_sales,test_sales_delta,reference_avg_12_before_raw_cutoff,audit_status,current_modeling_action,evidence_url,status_note,flag_never_positive,flag_no_positive_in_training,flag_all_zero_raw_test,flag_all_zero_repaired_test,flag_internal_gap_ge3,flag_recent_trailing_cutoff,flag_high_volume_cutoff,verification_priority,risk_score,verification_reason
4564,路盛E70,华泰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
20642,路盛E80,华泰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22413,路盛S1,华泰新能源,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
20802,轩朗,力帆,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13590,迈威,力帆,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
1397,迈锐宝,雪佛兰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
2063,远景,吉利汽车,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22091,远景S1,吉利汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21273,远景X1,吉利汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3634,迷迪,福田,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3895,途观,大众,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8440,速锐,比亚迪,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9200,逸动XT,长安,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7201,逸动经典,长安,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7087,逸致,丰田,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22987,逸行,现代,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13078,野马EC70,野马汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7571,野马E系,野马汽车,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7629,野马F10,野马汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8300,野马F12,野马汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7569,野马F16,野马汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12091,野马T70,野马汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
14382,野马T80,野马汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12442,金杯750,金杯,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21282,金杯F50,金杯,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3539,锋范,本田,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8575,锋驭,铃木,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13745,锐3,纳智捷,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
1177,锐志,丰田,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
2323,锐欧,起亚,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4015,长城C20R,长城,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4581,长城C30,长城,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21764,长城C30新能源,长城,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4674,长城C50,长城,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4463,长城M2,长城,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7199,长城M4,长城,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21653,长安CS15EV,长安,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8022,长安CS35,长安,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4585,长安CX20,长安,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21523,长安欧尚A800,长安欧尚,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
24443,长安欧尚科赛5,长安欧尚,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
26704,长安欧尚科赛Pro,长安欧尚,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
377,阳光,日产,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
652,陆霸,北汽制造,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8571,陆风X5,陆风,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8860,陆风X7,陆风,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4248,陆风X8,陆风,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
1053,雨燕,铃木,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
2064,雪铁龙C2,雪铁龙,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8331,雪铁龙C4L,雪铁龙,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4125,雪铁龙C5,雪铁龙,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
24965,雷丁i3,雷丁,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
24995,雷丁i5,雷丁,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
24975,雷丁i9,雷丁,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
24224,雷诺 e诺,雷诺,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13398,领动,现代,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
23993,领途E骋,领途,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
23608,领途K-ONE,领途,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4100,风云2,奇瑞,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9423,风光,东风小康,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12986,风光360,东风风光,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
1614,风尚,陆风,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
11002,风尚·陆地方舟,陆地方舟,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9261,风行CM7,东风风行,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12543,风行S500,东风风行,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22354,风行S500EV,东风风行,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13540,风行SX6,东风风行,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
444,飞腾,猎豹汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3124,马自达2,马自达,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
1649,马自达3,马自达,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7565,马自达3星骋,马自达,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
354,马自达6,马自达,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7042,马自达8,马自达,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8680,马自达CX-7,马自达,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12623,驭胜S330,驭胜,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4519,驭胜S350,驭胜,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21625,骁途,铃木,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
2543,骊威,日产,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
1584,骏捷,中华,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3184,骏捷FRV,中华,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3785,骏捷FSV,中华,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21613,骏派A50,一汽,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
14265,骏派A70,一汽,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21943,骏派A70E,一汽,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21587,骏派CX65,一汽,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7329,骏派D60,一汽,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22635,骏派D80,一汽,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3898,骑士,海马,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13428,高尔夫·嘉旅,大众,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
23893,高尔夫·纯电,大众,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21074,魏牌 VV5,魏牌,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22948,魏牌 VV6,魏牌,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21073,魏牌 VV7,魏牌,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
445,黑金刚,猎豹汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
14221,传祺GA4,广汽传祺,轿车,False,54,7,7,2022-01-01,2022-12-01,2022-01-01,2022-12-01,0,5,2,42,7,0,0,0,4.083333333333333,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
9917,北京现代ix25,现代,SUV,False,54,11,11,2022-01-01,2022-12-01,2022-01-01,2022-12-01,0,1,1,42,11,0,0,0,18.916666666666668,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
22825,博瑞,吉利汽车,轿车,False,54,12,12,2022-01-01,2022-12-01,2022-01-01,2022-12-01,0,0,0,42,12,0,0,0,285.9166666666667,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
24794,名爵HS新能源,MG名爵,SUV,False,54,11,11,2022-01-01,2022-12-01,2022-01-01,2022-12-01,0,1,1,42,11,0,0,0,192.08333333333334,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
22923,大指挥官PHEV,Jeep,SUV,False,54,12,12,2022-01-01,2022-12-01,2022-01-01,2022-12-01,0,0,0,42,12,0,0,0,17.25,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
24053,大通D60,大通,SUV,False,54,33,33,2022-01-01,2024-12-01,2022-01-01,2024-12-01,0,3,1,18,33,0,0,0,8.083333333333334,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
22483,威马EX5,威马汽车,SUV,False,54,12,12,2022-01-01,2022-12-01,2022-01-01,2022-12-01,0,0,0,42,12,0,0,0,353.9166666666667,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
24895,宝骏RC-6,宝骏,轿车,False,54,8,8,2022-05-01,2022-12-01,2022-05-01,2022-12-01,4,0,0,42,8,0,0,0,2.5,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
23534,宝骏RS-5,宝骏,SUV,False,54,9,9,2022-03-01,2022-12-01,2022-03-01,2022-12-01,2,1,1,42,9,0,0,0,10.25,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
28725,思皓爱跑,思皓,轿车,False,54,18,18,2022-07-01,2023-12-01,2022-07-01,2023-12-01,6,0,0,30,18,0,0,0,284.6666666666667,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
12904,斯派卡,野马汽车,MPV,False,54,12,12,2022-01-01,2022-12-01,2022-01-01,2022-12-01,0,0,0,42,12,0,0,0,241.66666666666666,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
25542,斯派卡新能源,野马汽车,MPV,False,54,12,12,2022-01-01,2022-12-01,2022-01-01,2022-12-01,0,0,0,42,12,0,0,0,45.916666666666664,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
28726,无界PRO,奇瑞新能源,轿车,False,54,14,14,2022-11-01,2023-12-01,2022-11-01,2023-12-01,10,0,0,30,14,0,0,0,78.41666666666667,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
29412,极越07,极越,轿车,False,54,4,4,2024-09-01,2024-12-01,2024-09-01,2024-12-01,32,0,0,18,4,0,0,0,334.4166666666667,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
26012,海马6P,海马,SUV,False,54,1,1,2023-12-01,2023-12-01,2023-12-01,2023-12-01,23,0,0,30,1,0,0,0,1.1666666666666667,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
27464,玛奇朵DHT-PHEV,魏牌,SUV,False,54,11,11,2022-02-01,2022-12-01,2022-02-01,2022-12-01,1,0,0,42,11,0,0,0,116.25,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
22444,瑞虎3xe,奇瑞新能源,SUV,False,54,1,1,2022-12-01,2022-12-01,2022-12-01,2022-12-01,11,0,0,42,1,0,0,0,0.25,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
11342,英菲尼迪Q50L,英菲尼迪,轿车,False,54,21,21,2022-01-01,2023-12-01,2022-01-01,2023-12-01,0,3,2,30,21,0,0,0,218.25,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
26504,荣威i6 MAX,荣威,轿车,False,54,11,11,2023-01-01,2023-12-01,2023-01-01,2023-12-01,12,1,1,30,11,0,0,0,45.916666666666664,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
129,蓝鸟,日产,轿车,False,54,19,19,2022-02-01,2023-12-01,2022-02-01,2023-12-01,1,4,2,30,19,0,0,0,99.5,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
23535,野马EC60,野马汽车,SUV,False,54,10,10,2022-03-01,2022-12-01,2022-03-01,2022-12-01,2,0,0,42,10,0,0,0,22.416666666666668,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
22323,长安欧尚X70A,长安欧尚,SUV,False,54,10,10,2022-03-01,2022-12-01,2022-03-01,2022-12-01,2,0,0,42,10,0,0,0,117.58333333333333,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
24680,领动 插电混动,现代,轿车,False,54,12,12,2022-01-01,2022-12-01,2022-01-01,2022-12-01,0,0,0,42,12,0,0,0,39.916666666666664,unreviewed,not_reviewed,,,False,False,True,True,False,False,False,low,15,entire repaired test window is zero
30604,AION RT,埃安,轿车,True,54,21,21,2024-10-01,2026-06-01,2024-10-01,2026-06-01,33,0,0,0,9,24297,24297,0,4383.083333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
23867,AION S,埃安,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,13223,13223,0,2979.0,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30636,AION UT,埃安,轿车,True,54,17,17,2025-02-01,2026-06-01,2025-02-01,2026-06-01,37,0,0,0,5,11775,11775,0,3608.0,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30870,EO 羿欧,现代,SUV,True,54,9,9,2025-10-01,2026-06-01,2025-10-01,2026-06-01,45,0,0,0,0,487,487,0,87.08333333333333,unreviewed,not_reviewed,,,False,True,False,False,False,False,False,low,0,no prioritized anomaly
25600,ID.4 CROZZ,大众,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,3405,3405,0,1125.5833333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
26993,ID.4 X,大众,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,562,562,0,437.75,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30049,IQ傲歌,凯迪拉克,SUV,True,54,27,27,2024-04-01,2026-06-01,2024-04-01,2026-06-01,27,0,0,0,15,73,73,0,24.333333333333332,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28281,IQ锐歌,凯迪拉克,SUV,True,54,48,48,2022-07-01,2026-06-01,2022-07-01,2026-06-01,6,0,0,0,36,757,757,0,117.58333333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28701,MG4,MG名爵,轿车,True,54,47,47,2022-08-01,2026-06-01,2022-08-01,2026-06-01,7,0,0,0,35,70753,70753,0,10194.833333333334,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
3686,MG6,MG名爵,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,114,114,0,46.916666666666664,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
1983,MG7,MG名爵,轿车,True,54,39,39,2023-04-01,2026-06-01,2023-04-01,2026-06-01,15,0,0,0,27,4445,4445,0,847.9166666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30130,PATHFINDER探陆,日产,SUV,True,54,30,30,2024-01-01,2026-06-01,2024-01-01,2026-06-01,24,0,0,0,18,1338,1338,0,359.5,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
27822,QQ冰淇淋,奇瑞新能源,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,4949,4949,0,1621.9166666666667,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
