identity,review_id,series_name,publish_time,corpus_source,content_chars,content_sha256,legacy_absa_available,prompt_version,requested_model,batch_id,batch_size,success,error,scored_at,appearance_mentioned,appearance_polarity,legacy_compatible_appearance,interior_mentioned,interior_polarity,legacy_compatible_interior,space_mentioned,space_polarity,legacy_compatible_space,power_mentioned,power_polarity,legacy_compatible_power,control_mentioned,control_polarity,legacy_compatible_control,comfort_mentioned,comfort_polarity,legacy_compatible_comfort,fuel_consumption_mentioned,fuel_consumption_polarity,legacy_compatible_fuel_consumption,configuration_mentioned,configuration_polarity,legacy_compatible_configuration,intelligence_mentioned,intelligence_polarity,legacy_compatible_intelligence,value_mentioned,value_polarity,legacy_compatible_value
dongchedi::6951264421289136158,6951264421289136158,微蓝6,2021-04-15 14:16:00,old_v1,1019,967b56feef0d3202ce8b1b5afd0bc7ce28656be119009b98b90b86a8395eebea,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,504857573476b18b,10,True,,2026-08-24T08:45:58.444628+00:00,True,1.0,1,True,1.0,1,True,-1.0,-1,True,0.0,0,False,,0,False,,0,True,1.0,1,True,1.0,1,False,,0,True,-1.0,-1
dongchedi::6980890657711722535,6980890657711722535,微蓝6,2021-07-04 10:21:00,old_v1,482,5c505ff16da73a38036b9f3f1dabdb2ff6b7d6778676ad02028f4942aca398eb,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,b900448b8609675d,10,True,,2026-08-24T08:14:14.043844+00:00,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::6989908171900850212,6989908171900850212,微蓝6,2021-07-28 17:33:00,old_v1,370,ea31ec13b0aa2641998f2d990422f6cf694ecb779d1d16539ed14575fea73951,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,d2bf6a35cc00b1b7,10,True,,2026-08-24T08:10:20.627947+00:00,True,1.0,1,True,1.0,1,False,,0,False,,0,False,,0,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,-1.0,-1,False,,0
dongchedi::6992297103972110351,6992297103972110351,微蓝6,2021-08-04 04:03:00,old_v1,404,e91d502f936aff3a79cf8e6593b84f61c144ad02ec7ba93345638fea129b2041,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,105cdf1b79576f72,10,True,,2026-08-24T08:11:37.107035+00:00,False,,0,False,,0,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,False,,0,True,-1.0,-1,False,,0,True,1.0,1
dongchedi::6883014484097503246,6883014484097503246,思域,2020-10-13 16:11:00,old_v1,653,1e7cefb6acc4518d5d428ab938e1174e080d12f75c1581052c7667ee9ef05774,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,a4ab5bcdf5491ad3,10,True,,2026-08-24T08:25:07.705057+00:00,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,False,,0
dongchedi::6894485968720498696,6894485968720498696,思域,2020-11-13 14:06:00,old_v1,601,262e192ab71c479270365e80e06a4113c5e19bdd17cd0376b7fcbf6e4e52b72d,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,09aca10f4dbc75cd,10,True,,2026-08-24T08:22:48.855345+00:00,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,-1.0,-1,False,,0,False,,0,False,,0,False,,0,False,,0
dongchedi::6897523664409858055,6897523664409858055,思域,2020-11-21 18:34:00,old_v1,637,94f2bec00e240920ebb90dca39622f88519dd17fc9a02f5784cefba6b7bf31c4,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,30b7bdec08464a1b,10,True,,2026-08-24T08:24:22.124378+00:00,True,1.0,1,False,,0,True,1.0,1,True,0.0,0,True,0.0,0,True,-1.0,-1,False,,0,True,1.0,1,True,1.0,1,False,,0
dongchedi::6904492935333548046,6904492935333548046,思域,2020-12-10 13:18:00,old_v1,891,1d4d08517080ce7ba0cb3e1e729b9e9f61cf90dae7a4974987e1392f8269f273,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,6bca8df419875c80,10,True,,2026-08-24T08:39:43.084230+00:00,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,0.0,0,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::6920200046025641998,6920200046025641998,思域,2021-01-21 21:10:00,old_v1,888,4a51df31edfbb155476bc26138c4856808f0b28de0df372feeae874893d546e0,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,d869e8dad865ca2e,10,True,,2026-08-24T08:39:33.585593+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,-1.0,-1,True,-1.0,-1,True,1.0,1
dongchedi::6922081951671128071,6922081951671128071,思域,2021-01-29 22:19:00,old_v1,903,ef2b14a0f06c9262cd11323bbd313a52af00ff9a7b25abbde1d800330ebdef33,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,21c6d0c9e2423796,10,True,,2026-08-24T08:40:10.153281+00:00,True,1.0,1,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,0.0,0,True,-1.0,-1,False,,0,True,1.0,1
dongchedi::6927562415420739592,6927562415420739592,思域,2021-02-10 17:20:00,old_v1,1243,087bc1f0c4222a2ba3887aaa40f00402bf7b608b9835e3ef04cdefec999c538f,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,f3c2b904a9a7eae0,10,True,,2026-08-24T08:56:01.584006+00:00,True,1.0,1,False,,0,False,,0,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,False,,0,True,-1.0,-1
dongchedi::6934014115203518471,6934014115203518471,思域,2021-02-28 02:36:00,old_v1,885,33c0ad0345ea9a8f6ab0178e3cef81de8d6a773757a9c6a75b3ff4237047a05a,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,adfe07c67cd8d0d2,10,True,,2026-08-24T08:39:18.127591+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,0.0,0,True,-1.0,-1,True,1.0,1,False,,0,True,-1.0,-1,True,1.0,1
dongchedi::6937518242512506910,6937518242512506910,思域,2021-03-09 13:13:00,old_v1,1548,fb86a6ef6fb7686234da097a0a80796e0c057ee90fd5976213ed11d37ce276b5,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,ddfda3b038d02a81,10,True,,2026-08-24T09:01:38.942999+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1
dongchedi::6937878965168115743,6937878965168115743,思域,2021-03-10 12:33:00,old_v1,747,b8c8efa94e404c8c4c63bb2f71bec8c96303a095940819fa06add76bd21cd685,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,7fe1dd24ba3ae46c,10,True,,2026-08-24T08:33:00.675476+00:00,False,,0,True,-1.0,-1,True,1.0,1,True,-1.0,-1,False,,0,True,-1.0,-1,False,,0,False,,0,False,,0,True,1.0,1
dongchedi::6948385572658352141,6948385572658352141,思域,2021-04-24 17:43:00,old_v1,877,9fce5e82d6992f0d8023c0274b6551d8a5581a30063eebdc39888a27af904171,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,746a99a70accd826,10,True,,2026-08-24T08:38:52.249376+00:00,True,1.0,1,True,0.0,0,True,1.0,1,True,1.0,1,True,0.0,0,True,0.0,0,True,1.0,1,True,1.0,1,False,,0,False,,0
dongchedi::6973062397338587167,6973062397338587167,思域,2021-07-08 06:49:00,old_v1,1216,dea3738a0ff0e5d3370cfae49e6a19de89de954430350eb4f29ccce84852047b,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,de36c43c28df63f2,10,True,,2026-08-24T08:55:19.671543+00:00,False,,0,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,-1.0,-1,False,,0
dongchedi::6987251399914426375,6987251399914426375,思域,2021-07-21 13:44:00,old_v1,932,8b057520de57af0383b4a5ccb919dbd03e8fc5015fbfb6d1905576082764b1d8,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,c6feb43bffaea9f5,10,True,,2026-08-24T08:41:51.501652+00:00,False,,0,False,,0,True,0.0,0,True,1.0,1,False,,0,True,0.0,0,False,,0,False,,0,True,1.0,1,True,1.0,1
dongchedi::6989073480863977512,6989073480863977512,思域,2021-07-26 11:34:00,old_v1,893,bdd2fa6756c9d37458c8ce6fddf3a72de5e404d2398ac83b359bb908276be480,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,6bca8df419875c80,10,True,,2026-08-24T08:39:43.084230+00:00,True,1.0,1,True,-1.0,-1,True,0.0,0,True,1.0,1,False,,0,True,-1.0,-1,False,,0,True,-1.0,-1,True,0.0,0,True,1.0,1
dongchedi::7013293605922017310,7013293605922017310,思域,2021-09-29 18:01:00,old_v1,862,02cdc1dbf312c9b8d5db606f33e313f8639b46769eebcd61b9a4f5d0ef79477c,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,82943709157f3d66,10,True,,2026-08-24T08:38:02.972358+00:00,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,False,,0,True,1.0,1,False,,0,True,-1.0,-1,False,,0,False,,0
dongchedi::7014461707116351527,7014461707116351527,思域,2021-10-02 21:33:00,old_v1,911,71709653b12ee0d0bbb8ea89439503545c41df6618b0952c06d66b96b3b7eb50,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,0c81570f1d0c30dd,10,True,,2026-08-24T08:40:42.483669+00:00,True,1.0,1,True,0.0,0,False,,0,True,1.0,1,False,,0,False,,0,True,0.0,0,False,,0,True,-1.0,-1,True,1.0,1
dongchedi::7020804814934118404,7020804814934118404,思域,2021-10-19 23:48:00,old_v1,908,847a16b56cd0bfd96a764130819889fe8ed667a50c2a176c300d9fd0eb9f5718,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,4d40e6feedced1a3,10,True,,2026-08-24T08:40:31.876526+00:00,True,1.0,1,False,,0,False,,0,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,1.0,1,False,,0,False,,0,False,,0
dongchedi::7025246774067466280,7025246774067466280,思域,2021-10-31 23:05:00,old_v1,1995,47b7957acb68cb3c6d5f2492f7e00a54dd0c1d7905dc6b7ba4895713ca095e32,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,49ce90846b8ca8b4,10,True,,2026-08-24T09:06:40.215139+00:00,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1
dongchedi::7028828628938919949,7028828628938919949,思域,2021-11-10 14:44:00,old_v1,1129,8728e80c27c66b88b1c4d141d1010f821bc0b3e17e796e0f015e407a9cf34f43,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,a26f1a509ef66849,10,True,,2026-08-24T08:51:19.870814+00:00,True,1.0,1,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,-1.0,-1
dongchedi::7029940093301297160,7029940093301297160,思域,2021-11-13 14:37:00,old_v1,1590,1a3e8e794d23067bbf97443568631d3da8c27d8283854e40253f49f3afe81d19,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,3036f0b5a5175fb8,10,True,,2026-08-24T09:02:14.096865+00:00,True,1.0,1,False,,0,False,,0,True,1.0,1,True,1.0,1,True,-1.0,-1,False,,0,False,,0,False,,0,True,-1.0,-1
dongchedi::7031162738038542368,7031162738038542368,思域,2021-11-16 21:42:00,old_v1,915,317a93bac72b3d6b5e5496f0165be09b39ea56f54f9068b9fd6759b8cd76634f,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,30eceea02d05f44e,10,True,,2026-08-24T08:40:52.799916+00:00,False,,0,False,,0,False,,0,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,1.0,1,True,1.0,1,False,,0,False,,0
dongchedi::7037376354911784997,7037376354911784997,思域,2021-12-03 15:34:00,old_v1,725,1eabb1223adfff4bc7d934c9fcb8052ff5635c36528a8382e02c63f8e3f1976c,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,4b2d2aaab55b858c,10,True,,2026-08-24T08:31:42.666691+00:00,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,1.0,1,True,1.0,1,False,,0
dongchedi::7041340877238702116,7041340877238702116,思域,2021-12-14 07:58:00,old_v1,791,af20837399b3e92900208d074abfd2795cd27ee32e4a98209a7cf8522c0d2a34,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,6b2846ae045ac55a,10,True,,2026-08-24T08:34:42.539317+00:00,False,,0,False,,0,True,-1.0,-1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,-1.0,-1,False,,0,True,-1.0,-1,False,,0
dongchedi::7039120354706460685,7039120354706460685,思域,2021-12-14 15:09:00,old_v1,465,3994fa9f065c405d56578d0aac6417d07c3defdb3d96ba2efcd8e006bc3ac963,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,fa3da14dbe5f5281,10,True,,2026-08-24T08:13:30.945515+00:00,False,,0,False,,0,True,0.0,0,True,1.0,1,True,0.0,0,False,,0,True,1.0,1,False,,0,True,1.0,1,True,0.0,0
dongchedi::7042207110003691532,7042207110003691532,思域,2021-12-16 16:00:00,old_v1,1164,9d692fad5803aa4220732c4643f3e01a5f8dead86bb3060e29e1d778b24ae2f9,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,434fc10ae0877682,10,True,,2026-08-24T08:53:59.043650+00:00,True,1.0,1,True,1.0,1,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,True,1.0,1
dongchedi::7044120977017409547,7044120977017409547,思域,2021-12-21 19:47:00,old_v1,682,42d18c706f27c17e68735733c8b6f31e22b4c8ac7c392901fc8c009aac198c3e,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,c690d1d4c6ba3644,10,True,,2026-08-24T08:26:06.803030+00:00,True,-1.0,-1,False,,0,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,1.0,1,False,,0,False,,0,False,,0
dongchedi::7045184675546927141,7045184675546927141,思域,2021-12-24 16:34:00,old_v1,898,7f207b80e2892ec677aa24bf48cc578a4ff32c4328e342d2c404f174b6748b5d,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,388b036fe5ef727f,10,True,,2026-08-24T08:40:00.970339+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,False,,0,False,,0,True,1.0,1
dongchedi::7046618168134996002,7046618168134996002,思域,2021-12-28 13:17:00,old_v1,1053,cf3dacbdd745c630e4507c25ca9a61ef3d7d14224b6db0137c2bea0179e1ac45,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,daaed523b348af1a,10,True,,2026-08-24T08:47:17.125920+00:00,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,True,-1.0,-1,False,,0
dongchedi::7655596341069926425,7655596341069926425,悦意03,2026-06-26 15:17:00,old_v1,30,41426963af2c74ab8279f08fddd75a9177733cfa6ad463e9002070120c6de5ce,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,98f2eb9db3ed499c,10,True,,2026-08-24T07:58:23.769349+00:00,True,1.0,1,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,True,1.0,1
dongchedi::7656093551222083646,7656093551222083646,悦意03,2026-06-27 23:13:00,old_v1,93,41221beffd64b98a95f5f6ba96d0eddffc166c6d24b12155f99ce53e901c6ce2,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,4354b687a20b606c,10,True,,2026-08-24T08:03:40.133021+00:00,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,True,1.0,1,False,,0,True,-1.0,-1,True,1.0,1
dongchedi::7656312645330423870,7656312645330423870,悦意03,2026-06-28 13:23:00,old_v1,129,88f32327fa22300ab246dbdaf5e89dc843f3f99166394ec20e53f8a39bc00677,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,c97bb5bef27ffb9d,10,True,,2026-08-24T08:04:25.688457+00:00,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,False,,0,True,1.0,1
dongchedi::7647918115220623422,7647918115220623422,悦意07,2026-06-05 22:28:00,old_v1,56,e5efa96e3d7cab989da403dc2e6da7b80353eea341daa111e66df72a35b48d51,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,e8dc93214f86a1b7,10,True,,2026-08-24T08:02:19.645153+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,False,,0,False,,0,True,1.0,1,False,,0,False,,0,True,1.0,1
autohome::01j2878zdg6mskjcsm6mwg0000,01j2878zdg6mskjcsm6mwg0000,护卫舰07,2024-07-08 00:00:00,autohome_incremental,924,6f809f5862c2a62d72bc091e0174bc2061adcd8505ba8efef24a3a320e59b027,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,b28556fb457b2ab4,10,True,,2026-08-24T06:28:58.034550+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1
autohome::01j2b430fx6mskjd1h70tg0000,01j2b430fx6mskjd1h70tg0000,护卫舰07,2024-07-09 00:00:00,autohome_incremental,884,7b7445456ea05d9da499fd15ea79054cba0106aa0e6a5021c7c8fc8c7acce347,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,adfe07c67cd8d0d2,10,True,,2026-08-24T08:39:18.127591+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1
autohome::01j2d6s4mg6mskjd1p64wg0000,01j2d6s4mg6mskjd1p64wg0000,护卫舰07,2024-07-10 00:00:00,autohome_incremental,1109,02873c607add06508a9baa7fd0ffcae4be8d7e3ec587a38a3ca8ff8c8838443a,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,1eeeba8801bbb48e,10,True,,2026-08-24T08:49:32.475884+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1
autohome::01j2daptfg6mskjd1p6rwg0000,01j2daptfg6mskjd1p6rwg0000,护卫舰07,2024-07-10 00:00:00,autohome_incremental,952,e46cefae50ee620132482a781c8fd13b1c581aca03680a1c96a56bd6a8cf3110,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,0aa4ee572aead618,10,True,,2026-08-24T08:42:59.180497+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,0.0,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1
autohome::01j2h8zya16mskjd9r60w00000,01j2h8zya16mskjd9r60w00000,护卫舰07,2024-07-12 00:00:00,autohome_incremental,943,62b10b2ca2211e13a23b7629e8b0c1624ea468fb78a8e2ac93dbac205588c11d,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,ed059da53c1b1eda,10,True,,2026-08-24T08:42:35.718772+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,-1.0,-1,False,,0,True,1.0,1,True,1.0,1
autohome::01j2pb85x96mskjdhr6mw00000,01j2pb85x96mskjdhr6mw00000,护卫舰07,2024-07-13 00:00:00,autohome_incremental,915,3342a9ce44ecdddb5e79a4969a77566710e88052ddc4077daeab8df66bc580af,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,30eceea02d05f44e,10,True,,2026-08-24T08:40:52.799916+00:00,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1
autohome::01j2t7krsx6mskjdsm6ct00000,01j2t7krsx6mskjdsm6ct00000,护卫舰07,2024-07-15 00:00:00,autohome_incremental,949,942d5330d500a2241650fdf1d2a17b691688e6685a7c4745053a9635aed790b0,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,305edab56b0f3df2,10,True,,2026-08-24T08:42:49.391283+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1
autohome::01j2vvdvqc6mskje1g64t00000,01j2vvdvqc6mskje1g64t00000,护卫舰07,2024-07-16 00:00:00,autohome_incremental,1023,3e1e1f7101006b478bc2cb633d8b156a4f04c0be77d1436a4789bdb691d0758c,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,9a3e1648b7e9714b,10,True,,2026-08-24T08:46:08.091120+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1
autohome::01j2x58jc96mskje1k6ms00000,01j2x58jc96mskje1k6ms00000,护卫舰07,2024-07-16 00:00:00,autohome_incremental,987,d7a648dcb112acf5ee3be10b0e85dcf08c825d070220f51ec7c53b6b66a18775,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,19e14cd9d827ae73,10,True,,2026-08-24T08:44:28.690010+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1
autohome::01j2z8tz2h6mskje1s74r00000,01j2z8tz2h6mskje1s74r00000,护卫舰07,2024-07-17 00:00:00,autohome_incremental,949,5ef1a3e2f6d553255c511e3efa1404d6fa61156c53267a85134f7d3c2c42e22e,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,305edab56b0f3df2,10,True,,2026-08-24T08:42:49.391283+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1
autohome::01k971g8e26mvk4d9q68w00000,01k971g8e26mvk4d9q68w00000,捷豹XEL,2025-11-04 00:00:00,autohome_incremental,246,ef9ea3ade478a3bb6e7fbf3ec83a136d1432a61f95e31d984e73bc0f11cb4d86,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,c6a86c6973d0fb34,10,True,,2026-08-24T08:05:52.738146+00:00,True,1.0,1,True,-1.0,-1,False,,0,False,,0,False,,0,True,1.0,1,True,-1.0,-1,False,,0,False,,0,False,,0
autohome::01k997pfxy6mvk4dhh60sg0000,01k997pfxy6mvk4dhh60sg0000,捷豹XEL,2025-11-05 00:00:00,autohome_incremental,871,97dd3048debf6574e82122de8676b190668a2aa227bc2f2f20269670223aee64,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,0edfe96a63cb09ab,10,True,,2026-08-24T08:38:27.407642+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,-1.0,-1,True,1.0,1,False,,0,True,1.0,1
autohome::01k99wa1tf6mvk4dhk6cv00000,01k99wa1tf6mvk4dhk6cv00000,捷豹XEL,2025-11-05 00:00:00,autohome_incremental,966,b31f0dec0800dc545c02d574302933de1999a35061472b9c2938ca9b362c733b,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,822c73c061214927,10,True,,2026-08-24T08:43:36.965898+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,1.0,1
autohome::01ke3k7qp06mvkedhh6ctg0000,01ke3k7qp06mvkedhh6ctg0000,捷豹XEL,2026-01-04 00:00:00,autohome_incremental,759,96a5fbc5d896fa144365c09423f56f0f51bae35310811196ed9916101df26df1,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,62906f2d685de2cb,10,True,,2026-08-24T08:33:28.572667+00:00,True,1.0,1,True,1.0,1,True,0.0,0,True,1.0,1,True,1.0,1,False,,0,True,0.0,0,True,0.0,0,True,1.0,1,True,1.0,1
autohome::01ke6sc2hn6mvkedhr70v00000,01ke6sc2hn6mvkedhr70v00000,捷豹XEL,2026-01-05 00:00:00,autohome_incremental,851,25cb59a1318adcf053d11e0e9fa9d8a01a72beef2917547464952a95cdc20c82,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,e335253cddd3159b,10,True,,2026-08-24T08:37:21.202080+00:00,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,False,,0,True,-1.0,-1,True,1.0,1,False,,0,True,1.0,1
autohome::01kecfzyzt6mvkee1h74rg0000,01kecfzyzt6mvkee1h74rg0000,捷豹XEL,2026-01-07 00:00:00,autohome_incremental,595,5c22032ac5cd8c121b4d09ce45e1bbb784bea48ba14c8b396df18fd9efaaff83,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,ae97fbaa34a7c275,10,True,,2026-08-24T08:22:36.988979+00:00,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,False,,0,True,0.0,0,True,1.0,1,False,,0,True,1.0,1
autohome::01kee03x2c6mvkee1m68r00000,01kee03x2c6mvkee1m68r00000,捷豹XEL,2026-01-08 00:00:00,autohome_incremental,1016,bc518944d73da1931c1adcef5dd3f771ff73fabe34ed65d22bed6b57feab09fc,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,d851e5eef7be244b,10,True,,2026-08-24T08:45:53.191130+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1
autohome::01kfzcm3sb6mvkjc1h68vg0000,01kfzcm3sb6mvkjc1h68vg0000,捷豹XEL,2026-01-27 00:00:00,autohome_incremental,836,42cd49c1647f735e2d975d0f4d473c7aa2a84aab6a9dd68fafcccafe102cbe50,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,a63b2896d474bd81,10,True,,2026-08-24T08:36:38.043261+00:00,True,1.0,1,True,1.0,1,True,-1.0,-1,True,0.0,0,True,1.0,1,False,,0,True,0.0,0,True,0.0,0,True,-1.0,-1,True,1.0,1
autohome::01kg27a3r76mvkjc9g6mv00000,01kg27a3r76mvkjc9g6mv00000,捷豹XEL,2026-01-28 00:00:00,autohome_incremental,868,34d484a3d5722e87bab0eff4d562bb04aca11e07a97f6d037a6f2c4e4d12e580,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,7dd91832059674d7,10,True,,2026-08-24T08:38:16.451956+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1
